"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","max_capacity","entropy_c1","entropy_c2","mean_entropy","TV","group_nTV","perceptual_distance"
"D1","D14","dawn","day",0.182827877190814,"dawn_day_D1_D14","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.90397489490527
"D1","D22","night","noon",0.158204282339918,"night_noon_D1_D22","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.63373585750581
"D1","D22","dusk","noon",0.159823944095251,"dusk_noon_D1_D22","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.63373585750581
"D1","D22","dawn","dusk",0.000343113287444075,"dawn_dusk_D1_D22","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.63373585750581
"D1","D22","dawn","night",0.00177804290308625,"dawn_night_D1_D22","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.63373585750581
"D1","D22","dusk","night",0.00212061889723897,"dusk_night_D1_D22","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.63373585750581
"D1","D22","day","dusk",0.122326774853548,"day_dusk_D1_D22","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.63373585750581
"D1","D22","dawn","noon",0.159602028229238,"dawn_noon_D1_D22","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.63373585750581
"D1","D22","dawn","day",0.122076091347523,"dawn_day_D1_D22","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.63373585750581
"D1","D22","day","noon",0.0372455199094264,"day_noon_D1_D22","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.63373585750581
"D1","D22","day","night",0.120589306705921,"day_night_D1_D22","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.63373585750581
"D1","D25","day","noon",0.168649485038583,"day_noon_D1_D25","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.72667997933655
"D1","D25","night","noon",0.119585821849585,"night_noon_D1_D25","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.72667997933655
"D1","D25","dawn","night",0.036322830703801,"dawn_night_D1_D25","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.72667997933655
"D1","D25","dawn","noon",0.0835125497991739,"dawn_noon_D1_D25","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.72667997933655
"D1","D25","day","night",0.0482943640629112,"day_night_D1_D25","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.72667997933655
"D1","D25","dawn","dusk",0.0282256959661524,"dawn_dusk_D1_D25","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.72667997933655
"D1","D25","dusk","noon",0.111364677451979,"dusk_noon_D1_D25","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.72667997933655
"D1","D25","dawn","day",0.0849561977237614,"dawn_day_D1_D25","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.72667997933655
"D1","D25","day","dusk",0.0562800612364227,"day_dusk_D1_D25","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.72667997933655
"D1","D25","dusk","night",0.00801844842223454,"dusk_night_D1_D25","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.72667997933655
"D1","D36","dawn","dusk",0.0397963756083983,"dawn_dusk_D1_D36","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.86280382763518
"D1","D36","dawn","noon",0.0396267054734096,"dawn_noon_D1_D36","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.86280382763518
"D1","D36","dusk","noon",0.0789171632372445,"dusk_noon_D1_D36","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.86280382763518
"D1","D36","dawn","night",0.0575604866533121,"dawn_night_D1_D36","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.86280382763518
"D1","D36","dawn","day",0.0393386279267667,"dawn_day_D1_D36","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.86280382763518
"D1","D36","day","dusk",0.0785758571251172,"day_dusk_D1_D36","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.86280382763518
"D1","D36","dusk","night",0.0175931795108613,"dusk_night_D1_D36","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.86280382763518
"D1","D36","day","night",0.0962561606862566,"day_night_D1_D36","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.86280382763518
"D1","D36","night","noon",0.096623254461334,"night_noon_D1_D36","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.86280382763518
"D1","D36","day","noon",0.00022980471474976,"day_noon_D1_D36","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.86280382763518
"D1","D37","dawn","day",0.11964084958067,"dawn_day_D1_D37","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.61162212671607
"D1","D37","dawn","night",0.164813663064879,"dawn_night_D1_D37","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.61162212671607
"D1","D37","dawn","dusk",0.113699677849728,"dawn_dusk_D1_D37","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.61162212671607
"D1","D37","day","night",0.0465100409034246,"day_night_D1_D37","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.61162212671607
"D1","D37","dawn","noon",0.177393133047699,"dawn_noon_D1_D37","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.61162212671607
"D1","D37","day","noon",0.059956414144998,"day_noon_D1_D37","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.61162212671607
"D1","D37","day","dusk",0.00479110386338877,"day_dusk_D1_D37","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.61162212671607
"D1","D37","dusk","night",0.0508059122805693,"dusk_night_D1_D37","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.61162212671607
"D1","D37","night","noon",0.0136386373219079,"night_noon_D1_D37","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.61162212671607
"D1","D37","dusk","noon",0.0640964828256958,"dusk_noon_D1_D37","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.61162212671607
"D1","D48","dawn","dusk",0.00437920553433685,"dawn_dusk_D1_D48","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,3.24025854839656
"D1","D48","day","night",0.0550341347733398,"day_night_D1_D48","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,3.24025854839656
"D1","D48","dawn","noon",0.135937885228734,"dawn_noon_D1_D48","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,3.24025854839656
"D1","D48","day","noon",0.10669824310135,"day_noon_D1_D48","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,3.24025854839656
"D1","D48","dawn","day",0.0279215132266853,"dawn_day_D1_D48","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,3.24025854839656
"D1","D48","night","noon",0.163204923306271,"night_noon_D1_D48","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,3.24025854839656
"D1","D48","dusk","noon",0.131397249816954,"dusk_noon_D1_D48","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,3.24025854839656
"D1","D48","day","dusk",0.0235519238603004,"day_dusk_D1_D48","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,3.24025854839656
"D1","D48","dawn","night",0.0273987315854987,"dawn_night_D1_D48","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,3.24025854839656
"D1","D48","dusk","night",0.0317419438448168,"dusk_night_D1_D48","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,3.24025854839656
"D1","D53","dawn","dusk",0.0965648194741044,"dawn_dusk_D1_D53","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.94078697136786
"D1","D53","dawn","noon",0.160549583664489,"dawn_noon_D1_D53","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.94078697136786
"D1","D53","dawn","night",0.0227388147038061,"dawn_night_D1_D53","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.94078697136786
"D1","D53","day","night",0.145235260647499,"day_night_D1_D53","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.94078697136786
"D1","D53","dusk","night",0.119562575258911,"dusk_night_D1_D53","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.94078697136786
"D1","D53","dawn","day",0.167051938896531,"dawn_day_D1_D53","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.94078697136786
"D1","D53","night","noon",0.138607364253561,"night_noon_D1_D53","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.94078697136786
"D1","D53","day","noon",0.00720179133085308,"day_noon_D1_D53","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.94078697136786
"D1","D53","day","dusk",0.261594534743561,"day_dusk_D1_D53","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.94078697136786
"D1","D53","dusk","noon",0.255563827781806,"dusk_noon_D1_D53","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.94078697136786
"D1","D55","dawn","day",0.0790546782153576,"dawn_day_D1_D55","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.64932740122361
"D1","D55","dawn","night",0.0479661764917756,"dawn_night_D1_D55","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.64932740122361
"D1","D55","dawn","noon",0.0982004825793318,"dawn_noon_D1_D55","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.64932740122361
"D1","D55","dawn","dusk",0.00735077802940087,"dawn_dusk_D1_D55","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.64932740122361
"D1","D55","day","night",0.126516173258399,"day_night_D1_D55","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.64932740122361
"D1","D55","night","noon",0.145682718445981,"night_noon_D1_D55","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.64932740122361
"D1","D55","day","noon",0.0189038806937658,"day_noon_D1_D55","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.64932740122361
"D1","D55","day","dusk",0.0862172013082783,"day_dusk_D1_D55","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.64932740122361
"D1","D55","dusk","noon",0.105338386171995,"dusk_noon_D1_D55","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.64932740122361
"D1","D55","dusk","night",0.0405478987248082,"dusk_night_D1_D55","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.64932740122361
"D1","D57","dawn","day",0.102977934516015,"dawn_day_D1_D57","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,2.22511277803023
"D1","D57","day","noon",0.0128497052938443,"day_noon_D1_D57","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,2.22511277803023
"D1","D57","day","night",0.192065824820087,"day_night_D1_D57","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,2.22511277803023
"D1","D57","night","noon",0.180313719674918,"night_noon_D1_D57","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,2.22511277803023
"D1","D57","day","dusk",0.172661577981092,"day_dusk_D1_D57","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,2.22511277803023
"D1","D57","dawn","night",0.0912483443302272,"dawn_night_D1_D57","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,2.22511277803023
"D1","D57","dawn","dusk",0.0716624668317034,"dawn_dusk_D1_D57","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,2.22511277803023
"D1","D57","dusk","noon",0.160802773217763,"dusk_noon_D1_D57","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,2.22511277803023
"D1","D57","dawn","noon",0.0905837297631276,"dawn_noon_D1_D57","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,2.22511277803023
"D1","D57","dusk","night",0.0193356737252244,"dusk_night_D1_D57","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,2.22511277803023
"D1","D64","day","night",0.0525666960054538,"day_night_D1_D64","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,0.304739412143964
"D1","D64","dawn","dusk",0.0514641973453637,"dawn_dusk_D1_D64","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,0.304739412143964
"D1","D64","day","noon",0.0176300981098094,"day_noon_D1_D64","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,0.304739412143964
"D1","D64","dawn","noon",0.00971562763869183,"dawn_noon_D1_D64","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,0.304739412143964
"D1","D64","dusk","noon",0.0416477895022214,"dusk_noon_D1_D64","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,0.304739412143964
"D1","D64","dusk","night",0.0283051365436053,"dusk_night_D1_D64","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,0.304739412143964
"D1","D64","dawn","night",0.0800893699781244,"dawn_night_D1_D64","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,0.304739412143964
"D1","D64","day","dusk",0.024092142183672,"day_dusk_D1_D64","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,0.304739412143964
"D1","D64","night","noon",0.0701542560715624,"night_noon_D1_D64","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,0.304739412143964
"D1","D64","dawn","day",0.0274056027251443,"dawn_day_D1_D64","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,0.304739412143964
"D1","D78","dawn","dusk",0.114059539230027,"dawn_dusk_D1_D78","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,2.03181570582378
"D1","D78","dawn","night",0.153011797321435,"dawn_night_D1_D78","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,2.03181570582378
"D1","D78","day","dusk",0.315938908128664,"day_dusk_D1_D78","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,2.03181570582378
"D1","D78","dusk","noon",0.227438866497855,"dusk_noon_D1_D78","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,2.03181570582378
"D1","D78","dawn","day",0.204738251714259,"dawn_day_D1_D78","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,2.03181570582378
"D1","D78","dawn","noon",0.114503189932862,"dawn_noon_D1_D78","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,2.03181570582378
"D1","D78","night","noon",0.265598960497357,"night_noon_D1_D78","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,2.03181570582378
"D1","D78","day","night",0.353179354294093,"day_night_D1_D78","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,2.03181570582378
"D1","D78","day","noon",0.0910698422809662,"day_noon_D1_D78","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,2.03181570582378
"D1","D78","dusk","night",0.0393608822829554,"dusk_night_D1_D78","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,2.03181570582378
"D1","D82","day","night",0.214175271193945,"day_night_D1_D82","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.49360827769163
"D1","D82","night","noon",0.166855012157161,"night_noon_D1_D82","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.49360827769163
"D1","D82","dusk","noon",0.194835451459271,"dusk_noon_D1_D82","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.49360827769163
"D1","D82","day","noon",0.0483924245050866,"day_noon_D1_D82","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.49360827769163
"D1","D82","dawn","dusk",0.111354883932153,"dawn_dusk_D1_D82","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.49360827769163
"D1","D82","dawn","day",0.133242619791596,"dawn_day_D1_D82","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.49360827769163
"D1","D82","dusk","night",0.0287056345177208,"dusk_night_D1_D82","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.49360827769163
"D1","D82","day","dusk",0.241768179391052,"day_dusk_D1_D82","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.49360827769163
"D1","D82","dawn","noon",0.0850890873358262,"dawn_noon_D1_D82","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.49360827769163
"D1","D82","dawn","night",0.0828287010870945,"dawn_night_D1_D82","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.49360827769163
"D1","D84","dawn","day",0.112455647445065,"dawn_day_D1_D84","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.79812460527162
"D1","D84","dawn","noon",0.10028922612205,"dawn_noon_D1_D84","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.79812460527162
"D1","D84","dawn","dusk",0.00178307635822123,"dawn_dusk_D1_D84","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.79812460527162
"D1","D84","dawn","night",0.0889375484521846,"dawn_night_D1_D84","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.79812460527162
"D1","D84","night","noon",0.188012787301612,"night_noon_D1_D84","time",0.408932286672168,3.9637283654884,3.96325714382967,3.96349275465903,0.0729618619446067,0.120001318668255,1.79812460527162
"D1","D84","day","noon",0.0125046011119891,"day_noon_D1_D84","time",0.26438905327819,3.96205944855699,3.96325714382967,3.96265829619333,0.0516518709013428,0.0849525005892725,1.79812460527162
"D1","D84","day","dusk",0.11056441452222,"day_dusk_D1_D84","time",0.453685510038763,3.96205944855699,3.96331492027355,3.96268718441527,0.0849954865875595,0.139793176866851,1.79812460527162
"D1","D84","day","night",0.199741883077838,"day_night_D1_D84","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.79812460527162
"D1","D84","dusk","noon",0.0984038414112552,"dusk_noon_D1_D84","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.79812460527162
"D1","D84","dusk","night",0.0906093265009051,"dusk_night_D1_D84","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.79812460527162
"D1","D87","dawn","night",0.00426393777857997,"dawn_night_D1_D87","time",0.331492918492529,3.96627159292593,3.9637283654884,3.96499997920716,0.0506933094876511,0.0833759422257423,1.69133592758459
"D1","D87","day","night",0.00527521133669406,"day_night_D1_D87","time",0.436780202935217,3.96205944855699,3.9637283654884,3.96289390702269,0.0856893549949318,0.140934391217029,1.69133592758459
"D1","D87","dawn","noon",0.0794930238259179,"dawn_noon_D1_D87","time",0.230440842998095,3.96627159292593,3.96325714382967,3.9647643683778,0.0493911542201371,0.0812342706037773,1.69133592758459
"D1","D87","dawn","day",0.00946039153810357,"dawn_day_D1_D87","time",0.351587973846268,3.96627159292593,3.96205944855699,3.96416552074146,0.0562502922226358,0.0925155836526725,1.69133592758459
"D1","D87","dusk","noon",0.129509275433529,"dusk_noon_D1_D87","time",0.360665979901625,3.96331492027355,3.96325714382967,3.96328603205161,0.0699765986847953,0.115091417547294,1.69133592758459
"D1","D87","dusk","night",0.0553935786357949,"dusk_night_D1_D87","time",0.253141263437557,3.96331492027355,3.9637283654884,3.96352164288097,0.0368659553454115,0.0606339139038572,1.69133592758459
"D1","D87","dawn","dusk",0.0509200460056856,"dawn_dusk_D1_D87","time",0.247235899130962,3.96627159292593,3.96331492027355,3.96479325659974,0.0495329504664049,0.081467484725249,1.69133592758459
